file,resolution,url,date
2022-10-21_PS-00395-2022.txt,PS-00395-2022,https://www.aepd.es/es/documento/ps-00395-2022.pdf,2022-10-21T11:07:57Z
2022-10-21_E-06941-2021.txt,E-06941-2021,https://www.aepd.es/es/documento/e-06941-2021.pdf,2022-10-21T11:07:34Z
2022-10-21_PS-00117-2022.txt,PS-00117-2022,https://www.aepd.es/es/documento/ps-00117-2022.pdf,2022-10-21T11:07:34Z
2022-10-25_PS-00304-2022.txt,PS-00304-2022,https://www.aepd.es/es/documento/ps-00304-2022.pdf,2022-10-25T12:45:32Z
2022-10-25_PS-00222-2022.txt,PS-00222-2022,https://www.aepd.es/es/documento/ps-00222-2022.pdf,2022-10-25T12:45:05Z
2022-10-25_PD-00135-2022.txt,PD-00135-2022,https://www.aepd.es/es/documento/pd-00135-2022.pdf,2022-10-25T12:44:27Z
2022-10-25_AI-00137-2022.txt,AI-00137-2022,https://www.aepd.es/es/documento/ai-00137-2022.pdf,2022-10-25T12:43:44Z
2022-10-24_PS-00386-2022.txt,PS-00386-2022,https://www.aepd.es/es/documento/ps-00386-2022.pdf,2022-10-24T12:01:29Z
2022-10-24_PS-00354-2022.txt,PS-00354-2022,https://www.aepd.es/es/documento/ps-00354-2022.pdf,2022-10-24T12:00:56Z
2022-10-24_PS-00212-2022.txt,PS-00212-2022,https://www.aepd.es/es/documento/ps-00212-2022.pdf,2022-10-24T12:00:01Z
2022-10-24_PS-00375-2022.txt,PS-00375-2022,https://www.aepd.es/es/documento/ps-00375-2022.pdf,2022-10-24T11:29:24Z
2022-10-24_PS-00108-2022.txt,PS-00108-2022,https://www.aepd.es/es/documento/ps-00108-2022.pdf,2022-10-24T11:28:40Z
2022-10-24_PS-00387-2022.txt,PS-00387-2022,https://www.aepd.es/es/documento/ps-00387-2022.pdf,2022-10-24T11:27:52Z
2022-10-27_PD-00170-2022.txt,PD-00170-2022,https://www.aepd.es/es/documento/pd-00170-2022.pdf,2022-10-27T08:26:19Z
2022-10-27_PS-00383-2022.txt,PS-00383-2022,https://www.aepd.es/es/documento/ps-00383-2022.pdf,2022-10-27T08:25:34Z
2022-10-26_REPOSICION-PS-00304-2022.txt,REPOSICION-PS-00304-2022,https://www.aepd.es/es/documento/reposicion-ps-00304-2022.pdf,2022-10-26T10:53:22Z
2022-10-26_PS-00047-2022.txt,PS-00047-2022,https://www.aepd.es/es/documento/ps-00047-2022.pdf,2022-10-26T10:52:43Z
2022-10-26_PD-00154-2022.txt,PD-00154-2022,https://www.aepd.es/es/documento/pd-00154-2022.pdf,2022-10-26T10:51:59Z
2022-10-26_E-08210-2021.txt,E-08210-2021,https://www.aepd.es/es/documento/e-08210-2021.pdf,2022-10-26T10:51:26Z
2022-10-26_REPOSICION-PS-00166-2021.txt,REPOSICION-PS-00166-2021,https://www.aepd.es/es/documento/reposicion-ps-00166-2021.pdf,2022-10-26T10:26:42Z
2022-10-26_AI-00163-2022.txt,AI-00163-2022,https://www.aepd.es/es/documento/ai-00163-2022.pdf,2022-10-26T10:26:16Z
2022-10-26_PS-00268-2022.txt,PS-00268-2022,https://www.aepd.es/es/documento/ps-00268-2022.pdf,2022-10-26T10:25:33Z
2022-10-31_AI-00090-2022.txt,AI-00090-2022,https://www.aepd.es/es/documento/ai-00090-2022.pdf,2022-10-31T10:15:54Z
2022-10-31_AI-00122-2022.txt,AI-00122-2022,https://www.aepd.es/es/documento/ai-00122-2022.pdf,2022-10-31T10:15:38Z
2022-10-31_AI-00142-2022.txt,AI-00142-2022,https://www.aepd.es/es/documento/ai-00142-2022.pdf,2022-10-31T10:15:22Z
2022-10-31_PS-00361-2022.txt,PS-00361-2022,https://www.aepd.es/es/documento/ps-00361-2022.pdf,2022-10-31T11:14:23Z
2022-10-31_PS-00097-2022.txt,PS-00097-2022,https://www.aepd.es/es/documento/ps-00097-2022.pdf,2022-10-31T11:13:51Z
2022-10-31_PS-00164-2022.txt,PS-00164-2022,https://www.aepd.es/es/documento/ps-00164-2022.pdf,2022-10-31T11:13:08Z
2022-10-31_PD-00159-2022.txt,PD-00159-2022,https://www.aepd.es/es/documento/pd-00159-2022.pdf,2022-10-31T11:12:15Z
2022-10-31_PD-00163-2022.txt,PD-00163-2022,https://www.aepd.es/es/documento/pd-00163-2022.pdf,2022-10-31T11:11:50Z
2022-10-31_PD-00153-2022.txt,PD-00153-2022,https://www.aepd.es/es/documento/pd-00153-2022.pdf,2022-10-31T11:11:11Z
2022-10-31_PS-00211-2022.txt,PS-00211-2022,https://www.aepd.es/es/documento/ps-00211-2022.pdf,2022-10-31T10:21:40Z
2022-10-31_PS-00327-2022.txt,PS-00327-2022,https://www.aepd.es/es/documento/ps-00327-2022.pdf,2022-10-31T10:21:14Z
2022-10-31_PS-00555-2021.txt,PS-00555-2021,https://www.aepd.es/es/documento/ps-00555-2021.pdf,2022-10-31T10:20:57Z
2022-10-31_AI-00058-2022.txt,AI-00058-2022,https://www.aepd.es/es/documento/ai-00058-2022.pdf,2022-10-31T10:16:20Z
2022-11-03_REPOSICION-PS-00183-2022.txt,REPOSICION-PS-00183-2022,https://www.aepd.es/es/documento/reposicion-ps-00183-2022.pdf,2022-11-03T12:17:45Z
2022-11-03_REPOSICION-PD-00046-2022.txt,REPOSICION-PD-00046-2022,https://www.aepd.es/es/documento/reposicion-pd-00046-2022.pdf,2022-11-03T12:17:06Z
2022-11-03_PS-00554-2021.txt,PS-00554-2021,https://www.aepd.es/es/documento/ps-00554-2021.pdf,2022-11-03T12:16:22Z
2022-11-03_AI-00150-2022.txt,AI-00150-2022,https://www.aepd.es/es/documento/ai-00150-2022.pdf,2022-11-03T12:15:21Z
2022-11-03_PS-00280-2022.txt,PS-00280-2022,https://www.aepd.es/es/documento/ps-00280-2022.pdf,2022-11-03T10:27:02Z
2022-11-03_PS-00257-2022.txt,PS-00257-2022,https://www.aepd.es/es/documento/ps-00257-2022.pdf,2022-11-03T10:26:44Z
2022-11-03_PD-00179-2022.txt,PD-00179-2022,https://www.aepd.es/es/documento/pd-00179-2022.pdf,2022-11-03T10:25:58Z
2022-11-03_PD-00171-2022.txt,PD-00171-2022,https://www.aepd.es/es/documento/pd-00171-2022.pdf,2022-11-03T10:25:42Z
2022-11-02_AI-00014-2022.txt,AI-00014-2022,https://www.aepd.es/es/documento/ai-00014-2022.pdf,2022-11-02T13:29:24Z
2022-11-02_PS-00183-2022.txt,PS-00183-2022,https://www.aepd.es/es/documento/ps-00183-2022.pdf,2022-11-02T13:27:52Z
2022-11-07_REPOSICION-PD-00166-2022.txt,REPOSICION-PD-00166-2022,https://www.aepd.es/es/documento/reposicion-pd-00166-2022.pdf,2022-11-07T11:31:21Z
2022-11-07_PD-00124-2022.txt,PD-00124-2022,https://www.aepd.es/es/documento/pd-00124-2022.pdf,2022-11-07T09:39:48Z
2022-11-04_PS-00092-2022.txt,PS-00092-2022,https://www.aepd.es/es/documento/ps-00092-2022.pdf,2022-11-04T09:47:03Z
2022-11-04_PD-00166-2022.txt,PD-00166-2022,https://www.aepd.es/es/documento/pd-00166-2022.pdf,2022-11-04T09:30:50Z
2022-11-04_PD-00134-2022.txt,PD-00134-2022,https://www.aepd.es/es/documento/pd-00134-2022.pdf,2022-11-04T09:30:27Z
2022-11-10_PS-00419-2022.txt,PS-00419-2022,https://www.aepd.es/es/documento/ps-00419-2022.pdf,2022-11-10T09:39:44Z
2022-11-10_PD-00173-2022.txt,PD-00173-2022,https://www.aepd.es/es/documento/pd-00173-2022.pdf,2022-11-10T09:36:15Z
2022-11-10_AI-00317-2022.txt,AI-00317-2022,https://www.aepd.es/es/documento/ai-00317-2022.pdf,2022-11-10T09:35:51Z
2022-11-10_PD-00151-2022.txt,PD-00151-2022,https://www.aepd.es/es/documento/pd-00151-2022.pdf,2022-11-10T13:04:28Z
2022-11-10_AI-00016-2022.txt,AI-00016-2022,https://www.aepd.es/es/documento/ai-00016-2022.pdf,2022-11-10T12:31:24Z
2022-11-10_AI-00004-2022.txt,AI-00004-2022,https://www.aepd.es/es/documento/ai-00004-2022.pdf,2022-11-10T12:30:39Z
2022-11-10_PS-00227-2022.txt,PS-00227-2022,https://www.aepd.es/es/documento/ps-00227-2022.pdf,2022-11-10T12:29:29Z
2022-11-10_PS-00060-2022.txt,PS-00060-2022,https://www.aepd.es/es/documento/ps-00060-2022.pdf,2022-11-10T12:28:54Z
2022-11-10_PD-00143-2022.txt,PD-00143-2022,https://www.aepd.es/es/documento/pd-00143-2022.pdf,2022-11-10T12:25:49Z
2022-11-10_PD-00132-2022.txt,PD-00132-2022,https://www.aepd.es/es/documento/pd-00132-2022.pdf,2022-11-10T12:25:15Z
2022-11-10_PS-00256-2022.txt,PS-00256-2022,https://www.aepd.es/es/documento/ps-00256-2022.pdf,2022-11-10T09:40:47Z
2022-11-10_PS-00286-2021.txt,PS-00286-2021,https://www.aepd.es/es/documento/ps-00286-2021.pdf,2022-11-10T09:40:28Z
2022-11-10_PS-00310-2022.txt,PS-00310-2022,https://www.aepd.es/es/documento/ps-00310-2022.pdf,2022-11-10T09:39:57Z
2022-11-15_PD-00176-2022.txt,PD-00176-2022,https://www.aepd.es/es/documento/pd-00176-2022.pdf,2022-11-15T10:02:15Z
2022-11-15_PD-00164-2022.txt,PD-00164-2022,https://www.aepd.es/es/documento/pd-00164-2022.pdf,2022-11-15T10:02:00Z
2022-11-14_PD-00160-2022.txt,PD-00160-2022,https://www.aepd.es/es/documento/pd-00160-2022.pdf,2022-11-14T14:28:12Z
2022-11-11_PS-00044-2022.txt,PS-00044-2022,https://www.aepd.es/es/documento/ps-00044-2022.pdf,2022-11-11T11:15:36Z
2022-11-11_PD-00192-2022.txt,PD-00192-2022,https://www.aepd.es/es/documento/pd-00192-2022.pdf,2022-11-11T09:53:36Z
2022-11-11_PD-00167-2022.txt,PD-00167-2022,https://www.aepd.es/es/documento/pd-00167-2022.pdf,2022-11-11T09:53:06Z
2022-11-11_PS-00420-2022.txt,PS-00420-2022,https://www.aepd.es/es/documento/ps-00420-2022.pdf,2022-11-11T09:47:05Z
2022-11-11_AI-00033-2022.txt,AI-00033-2022,https://www.aepd.es/es/documento/ai-00033-2022.pdf,2022-11-11T09:45:11Z
2022-11-15_PS-00213-2022.txt,PS-00213-2022,https://www.aepd.es/es/documento/ps-00213-2022.pdf,2022-11-15T10:04:39Z
2022-11-15_PS-00634-2021.txt,PS-00634-2021,https://www.aepd.es/es/documento/ps-00634-2021.pdf,2022-11-15T10:04:25Z
2022-11-15_PS-00152-2022.txt,PS-00152-2022,https://www.aepd.es/es/documento/ps-00152-2022.pdf,2022-11-15T10:04:11Z
2022-11-15_PS-00485-2021.txt,PS-00485-2021,https://www.aepd.es/es/documento/ps-00485-2021.pdf,2022-11-15T10:03:54Z
2022-11-15_AI-00024-2022.txt,AI-00024-2022,https://www.aepd.es/es/documento/ai-00024-2022.pdf,2022-11-15T10:03:39Z
2022-11-15_E-10533-2021.txt,E-10533-2021,https://www.aepd.es/es/documento/e-10533-2021.pdf,2022-11-15T10:03:25Z
2022-11-15_AI-00054-2022.txt,AI-00054-2022,https://www.aepd.es/es/documento/ai-00054-2022.pdf,2022-11-15T10:03:11Z
2022-11-15_AI-00032-2022.txt,AI-00032-2022,https://www.aepd.es/es/documento/ai-00032-2022.pdf,2022-11-15T10:02:58Z
2022-11-15_E-06900-2020.txt,E-06900-2020,https://www.aepd.es/es/documento/e-06900-2020.pdf,2022-11-15T10:02:41Z
2022-11-15_PD-00178-2022.txt,PD-00178-2022,https://www.aepd.es/es/documento/pd-00178-2022.pdf,2022-11-15T10:02:28Z
2022-11-16_PS-00276-2022.txt,PS-00276-2022,https://www.aepd.es/es/documento/ps-00276-2022.pdf,2022-11-16T13:12:15Z
2022-11-16_PS-00359-2022.txt,PS-00359-2022,https://www.aepd.es/es/documento/ps-00359-2022.pdf,2022-11-16T13:12:01Z
2022-11-16_PS-00289-2022.txt,PS-00289-2022,https://www.aepd.es/es/documento/ps-00289-2022.pdf,2022-11-16T13:11:46Z
2022-11-16_REPOSICION-AI-00024-2022.txt,REPOSICION-AI-00024-2022,https://www.aepd.es/es/documento/reposicion-ai-00024-2022.pdf,2022-11-16T13:11:38Z
2022-11-16_REPOSICION-PS-00044-2022.txt,REPOSICION-PS-00044-2022,https://www.aepd.es/es/documento/reposicion-ps-00044-2022.pdf,2022-11-16T13:11:29Z
2022-11-16_REPOSICION-PS-00485-2021.txt,REPOSICION-PS-00485-2021,https://www.aepd.es/es/documento/reposicion-ps-00485-2021.pdf,2022-11-16T13:11:16Z
2022-11-21_PD-00182-2022.txt,PD-00182-2022,https://www.aepd.es/es/documento/pd-00182-2022.pdf,2022-11-21T12:12:58Z
2022-11-21_REPOSICION-PS-00587-2021.txt,REPOSICION-PS-00587-2021,https://www.aepd.es/es/documento/reposicion-ps-00587-2021.pdf,2022-11-21T12:12:47Z
2022-11-18_PD-00148-2022.txt,PD-00148-2022,https://www.aepd.es/es/documento/pd-00148-2022.pdf,2022-11-18T11:50:39Z
2022-11-18_PS-00329-2022.txt,PS-00329-2022,https://www.aepd.es/es/documento/ps-00329-2022.pdf,2022-11-18T11:25:31Z
2022-11-18_PS-00587-2021.txt,PS-00587-2021,https://www.aepd.es/es/documento/ps-00587-2021.pdf,2022-11-18T11:25:15Z
2022-11-18_PS-00467-2022.txt,PS-00467-2022,https://www.aepd.es/es/documento/ps-00467-2022.pdf,2022-11-18T11:24:57Z
2022-11-18_PS-00285-2022.txt,PS-00285-2022,https://www.aepd.es/es/documento/ps-00285-2022.pdf,2022-11-18T11:24:42Z
2022-11-18_PS-00077-2022.txt,PS-00077-2022,https://www.aepd.es/es/documento/ps-00077-2022.pdf,2022-11-18T11:24:28Z
2022-11-18_PS-00522-2021.txt,PS-00522-2021,https://www.aepd.es/es/documento/ps-00522-2021.pdf,2022-11-18T11:24:13Z
2022-11-21_PS-00129-2022.txt,PS-00129-2022,https://www.aepd.es/es/documento/ps-00129-2022.pdf,2022-11-21T12:15:28Z
2022-11-21_PS-00160-2022.txt,PS-00160-2022,https://www.aepd.es/es/documento/ps-00160-2022.pdf,2022-11-21T12:15:12Z
2022-11-21_PS-00266-2022.txt,PS-00266-2022,https://www.aepd.es/es/documento/ps-00266-2022.pdf,2022-11-21T12:14:56Z
2022-11-21_PS-00161-2022.txt,PS-00161-2022,https://www.aepd.es/es/documento/ps-00161-2022.pdf,2022-11-21T12:14:41Z
2022-11-21_E-13527-2021.txt,E-13527-2021,https://www.aepd.es/es/documento/e-13527-2021.pdf,2022-11-21T12:14:27Z
2022-11-21_E-11716-2021.txt,E-11716-2021,https://www.aepd.es/es/documento/e-11716-2021.pdf,2022-11-21T12:14:12Z
2022-11-21_E-12262-2021.txt,E-12262-2021,https://www.aepd.es/es/documento/e-12262-2021.pdf,2022-11-21T12:13:57Z
2022-11-21_PD-00146-2022.txt,PD-00146-2022,https://www.aepd.es/es/documento/pd-00146-2022.pdf,2022-11-21T12:13:42Z
2022-11-21_PD-00152-2022.txt,PD-00152-2022,https://www.aepd.es/es/documento/pd-00152-2022.pdf,2022-11-21T12:13:26Z
2022-11-21_PD-00181-2022.txt,PD-00181-2022,https://www.aepd.es/es/documento/pd-00181-2022.pdf,2022-11-21T12:13:12Z
2022-11-24_PD-00169-2022.txt,PD-00169-2022,https://www.aepd.es/es/documento/pd-00169-2022.pdf,2022-11-24T10:50:10Z
2022-11-24_REPOSICION-PS-00266-2022.txt,REPOSICION-PS-00266-2022,https://www.aepd.es/es/documento/reposicion-ps-00266-2022.pdf,2022-11-24T10:49:05Z
2022-11-24_AI-00055-2022.txt,AI-00055-2022,https://www.aepd.es/es/documento/ai-00055-2022.pdf,2022-11-24T10:31:49Z
2022-11-24_E-11669-2021.txt,E-11669-2021,https://www.aepd.es/es/documento/e-11669-2021.pdf,2022-11-24T10:31:34Z
2022-11-24_PD-00172-2022.txt,PD-00172-2022,https://www.aepd.es/es/documento/pd-00172-2022.pdf,2022-11-24T10:31:06Z
2022-11-24_PD-00180-2022.txt,PD-00180-2022,https://www.aepd.es/es/documento/pd-00180-2022.pdf,2022-11-24T10:30:52Z
2022-11-24_PD-00155-2022.txt,PD-00155-2022,https://www.aepd.es/es/documento/pd-00155-2022.pdf,2022-11-24T10:30:38Z
2022-11-23_TD-00101-2016.txt,TD-00101-2016,https://www.aepd.es/es/documento/td-00101-2016.pdf,2022-11-23T13:04:36Z
2022-11-28_PD-00177-2022.txt,PD-00177-2022,https://www.aepd.es/es/documento/pd-00177-2022.pdf,2022-11-28T13:52:49Z
2022-11-28_PD-00183-2022.txt,PD-00183-2022,https://www.aepd.es/es/documento/pd-00183-2022.pdf,2022-11-28T13:52:35Z
2022-11-28_REPOSICION-AI-00349-2022.txt,REPOSICION-AI-00349-2022,https://www.aepd.es/es/documento/reposicion-ai-00349-2022.pdf,2022-11-28T13:52:25Z
2022-11-25_PS-00384-2022.txt,PS-00384-2022,https://www.aepd.es/es/documento/ps-00384-2022.pdf,2022-11-25T10:38:26Z
2022-11-25_PS-00438-2022.txt,PS-00438-2022,https://www.aepd.es/es/documento/ps-00438-2022.pdf,2022-11-25T10:38:13Z
2022-11-25_AI-00349-2022.txt,AI-00349-2022,https://www.aepd.es/es/documento/ai-00349-2022.pdf,2022-11-25T10:37:59Z
2022-11-25_AI-00125-2022.txt,AI-00125-2022,https://www.aepd.es/es/documento/ai-00125-2022.pdf,2022-11-25T10:37:46Z
2022-11-25_AI-00001-2022.txt,AI-00001-2022,https://www.aepd.es/es/documento/ai-00001-2022.pdf,2022-11-25T10:37:34Z
2022-11-25_AI-00018-2022.txt,AI-00018-2022,https://www.aepd.es/es/documento/ai-00018-2022.pdf,2022-11-25T10:37:21Z
2022-11-25_PD-00128-2022.txt,PD-00128-2022,https://www.aepd.es/es/documento/pd-00128-2022.pdf,2022-11-25T10:37:05Z
2022-11-29_PD-00130-2022.txt,PD-00130-2022,https://www.aepd.es/es/documento/pd-00130-2022.pdf,2022-11-29T15:11:05Z
2022-11-28_E-09387-2019.txt,E-09387-2019,https://www.aepd.es/es/documento/e-09387-2019.pdf,2022-11-28T21:08:21Z
2022-11-28_PS-00416-2022.txt,PS-00416-2022,https://www.aepd.es/es/documento/ps-00416-2022.pdf,2022-11-28T13:54:44Z
2022-11-28_PS-00292-2022.txt,PS-00292-2022,https://www.aepd.es/es/documento/ps-00292-2022.pdf,2022-11-28T13:54:29Z
2022-11-28_PS-00304-2022.txt,PS-00304-2022,https://www.aepd.es/es/documento/ps-00304-2022.pdf,2022-11-28T13:54:15Z
2022-11-28_PS-00335-2022.txt,PS-00335-2022,https://www.aepd.es/es/documento/ps-00335-2022.pdf,2022-11-28T13:54:00Z
2022-11-28_E-13086-2021.txt,E-13086-2021,https://www.aepd.es/es/documento/e-13086-2021.pdf,2022-11-28T13:53:47Z
2022-11-28_E-13084-2021.txt,E-13084-2021,https://www.aepd.es/es/documento/e-13084-2021.pdf,2022-11-28T13:53:33Z
2022-11-28_AI-00358-2022.txt,AI-00358-2022,https://www.aepd.es/es/documento/ai-00358-2022.pdf,2022-11-28T13:53:18Z
2022-11-28_AI-00020-2022.txt,AI-00020-2022,https://www.aepd.es/es/documento/ai-00020-2022.pdf,2022-11-28T13:53:05Z
2022-11-29_PS-00378-2022.txt,PS-00378-2022,https://www.aepd.es/es/documento/ps-00378-2022.pdf,2022-11-29T15:13:35Z
2022-11-29_PS-00381-2022.txt,PS-00381-2022,https://www.aepd.es/es/documento/ps-00381-2022.pdf,2022-11-29T15:13:22Z
2022-11-29_PS-00569-2021.txt,PS-00569-2021,https://www.aepd.es/es/documento/ps-00569-2021.pdf,2022-11-29T15:13:09Z
2022-11-29_PS-00385-2022.txt,PS-00385-2022,https://www.aepd.es/es/documento/ps-00385-2022.pdf,2022-11-29T15:12:56Z
2022-11-29_PS-00264-2022.txt,PS-00264-2022,https://www.aepd.es/es/documento/ps-00264-2022.pdf,2022-11-29T15:12:41Z
2022-11-29_PS-00348-2020.txt,PS-00348-2020,https://www.aepd.es/es/documento/ps-00348-2020.pdf,2022-11-29T15:12:26Z
2022-11-29_PS-00279-2019.txt,PS-00279-2019,https://www.aepd.es/es/documento/ps-00279-2019.pdf,2022-11-29T15:12:06Z
2022-11-29_PS-00525-2021.txt,PS-00525-2021,https://www.aepd.es/es/documento/ps-00525-2021.pdf,2022-11-29T15:11:46Z
2022-11-29_E-13085-2021.txt,E-13085-2021,https://www.aepd.es/es/documento/e-13085-2021.pdf,2022-11-29T15:11:32Z
2022-11-29_E-03142-2019.txt,E-03142-2019,https://www.aepd.es/es/documento/e-03142-2019.pdf,2022-11-29T15:11:19Z
2022-11-30_PS-00107-2022.txt,PS-00107-2022,https://www.aepd.es/es/documento/ps-00107-2022.pdf,2022-11-30T11:10:12Z
2022-11-30_PS-00065-2022.txt,PS-00065-2022,https://www.aepd.es/es/documento/ps-00065-2022.pdf,2022-11-30T11:09:57Z
2022-11-30_AI-00145-2022.txt,AI-00145-2022,https://www.aepd.es/es/documento/ai-00145-2022.pdf,2022-11-30T11:09:43Z
2022-11-30_E-12459-2021.txt,E-12459-2021,https://www.aepd.es/es/documento/e-12459-2021.pdf,2022-11-30T11:09:30Z
2022-11-30_E-13097-2021.txt,E-13097-2021,https://www.aepd.es/es/documento/e-13097-2021.pdf,2022-11-30T11:09:17Z
2022-11-30_E-13087-2021.txt,E-13087-2021,https://www.aepd.es/es/documento/e-13087-2021.pdf,2022-11-30T11:09:04Z
2022-11-30_E-13096-2021.txt,E-13096-2021,https://www.aepd.es/es/documento/e-13096-2021.pdf,2022-11-30T11:08:50Z
2022-12-02_PD-00111-2022.txt,PD-00111-2022,https://www.aepd.es/es/documento/pd-00111-2022.pdf,2022-12-02T10:37:56Z
2022-12-02_PD-00184-2022.txt,PD-00184-2022,https://www.aepd.es/es/documento/pd-00184-2022.pdf,2022-12-02T10:37:42Z
2022-12-02_REPOSICION-E-13666-2021.txt,REPOSICION-E-13666-2021,https://www.aepd.es/es/documento/reposicion-e-13666-2021.pdf,2022-12-02T10:37:30Z
2022-12-01_AI-00282-2022.txt,AI-00282-2022,https://www.aepd.es/es/documento/ai-00282-2022.pdf,2022-12-01T09:08:23Z
2022-12-01_E-12617-2021.txt,E-12617-2021,https://www.aepd.es/es/documento/e-12617-2021.pdf,2022-12-01T09:08:08Z
2022-12-01_E-13666-2021.txt,E-13666-2021,https://www.aepd.es/es/documento/e-13666-2021.pdf,2022-12-01T09:07:52Z
2022-12-05_PS-00322-2022.txt,PS-00322-2022,https://www.aepd.es/es/documento/ps-00322-2022.pdf,2022-12-05T13:46:01Z
2022-12-05_PS-00262-2022.txt,PS-00262-2022,https://www.aepd.es/es/documento/ps-00262-2022.pdf,2022-12-05T13:45:45Z
2022-12-05_PS-00113-2022.txt,PS-00113-2022,https://www.aepd.es/es/documento/ps-00113-2022.pdf,2022-12-05T13:45:29Z
2022-12-05_E-13528-2021.txt,E-13528-2021,https://www.aepd.es/es/documento/e-13528-2021.pdf,2022-12-05T13:45:15Z
2022-12-05_AI-00049-2022.txt,AI-00049-2022,https://www.aepd.es/es/documento/ai-00049-2022.pdf,2022-12-05T13:44:59Z
2022-12-05_AI-00008-2022.txt,AI-00008-2022,https://www.aepd.es/es/documento/ai-00008-2022.pdf,2022-12-05T13:44:45Z
2022-12-05_PD-00185-2022.txt,PD-00185-2022,https://www.aepd.es/es/documento/pd-00185-2022.pdf,2022-12-05T13:44:31Z
2022-12-05_PD-00191-2022.txt,PD-00191-2022,https://www.aepd.es/es/documento/pd-00191-2022.pdf,2022-12-05T13:44:15Z
2022-12-02_PS-00404-2022.txt,PS-00404-2022,https://www.aepd.es/es/documento/ps-00404-2022.pdf,2022-12-02T10:38:22Z
2022-12-02_AI-00141-2022.txt,AI-00141-2022,https://www.aepd.es/es/documento/ai-00141-2022.pdf,2022-12-02T10:38:09Z
2022-12-09_PD-00175-2022.txt,PD-00175-2022,https://www.aepd.es/es/documento/pd-00175-2022.pdf,2022-12-09T11:50:13Z
2022-12-09_PD-00123-2022.txt,PD-00123-2022,https://www.aepd.es/es/documento/pd-00123-2022.pdf,2022-12-09T11:49:56Z
2022-12-09_PD-00158-2022.txt,PD-00158-2022,https://www.aepd.es/es/documento/pd-00158-2022.pdf,2022-12-09T11:49:41Z
2022-12-09_PD-00113-2022.txt,PD-00113-2022,https://www.aepd.es/es/documento/pd-00113-2022.pdf,2022-12-09T11:49:25Z
2022-12-09_PD-00109-2022.txt,PD-00109-2022,https://www.aepd.es/es/documento/pd-00109-2022.pdf,2022-12-09T11:49:09Z
2022-12-09_PD-00195-2022.txt,PD-00195-2022,https://www.aepd.es/es/documento/pd-00195-2022.pdf,2022-12-09T11:48:55Z
2022-12-09_PD-00150-2022.txt,PD-00150-2022,https://www.aepd.es/es/documento/pd-00150-2022.pdf,2022-12-09T11:48:35Z
2022-12-12_E-12222-2021.txt,E-12222-2021,https://www.aepd.es/es/documento/e-12222-2021.pdf,2022-12-12T12:37:27Z
2022-12-12_AI-00147-2022.txt,AI-00147-2022,https://www.aepd.es/es/documento/ai-00147-2022.pdf,2022-12-12T12:37:12Z
2022-12-12_PD-00186-2022.txt,PD-00186-2022,https://www.aepd.es/es/documento/pd-00186-2022.pdf,2022-12-12T12:36:56Z
2022-12-12_REPOSICION-PS-00102-2022.txt,REPOSICION-PS-00102-2022,https://www.aepd.es/es/documento/reposicion-ps-00102-2022.pdf,2022-12-12T12:36:44Z
2022-12-09_PS-00240-2022.txt,PS-00240-2022,https://www.aepd.es/es/documento/ps-00240-2022.pdf,2022-12-09T11:51:44Z
2022-12-09_PS-00459-2022.txt,PS-00459-2022,https://www.aepd.es/es/documento/ps-00459-2022.pdf,2022-12-09T11:51:29Z
2022-12-09_PS-00143-2022.txt,PS-00143-2022,https://www.aepd.es/es/documento/ps-00143-2022.pdf,2022-12-09T11:51:13Z
2022-12-09_PS-00102-2022.txt,PS-00102-2022,https://www.aepd.es/es/documento/ps-00102-2022.pdf,2022-12-09T11:50:58Z
2022-12-09_PS-00400-2022.txt,PS-00400-2022,https://www.aepd.es/es/documento/ps-00400-2022.pdf,2022-12-09T11:50:43Z
2022-12-09_AI-00005-2022.txt,AI-00005-2022,https://www.aepd.es/es/documento/ai-00005-2022.pdf,2022-12-09T11:50:27Z
2022-12-13_E-08700-2020.txt,E-08700-2020,https://www.aepd.es/es/documento/e-08700-2020.pdf,2022-12-13T10:14:43Z
2022-12-13_PD-00095-2022.txt,PD-00095-2022,https://www.aepd.es/es/documento/pd-00095-2022.pdf,2022-12-13T10:14:25Z
2022-12-13_PD-00189-2022.txt,PD-00189-2022,https://www.aepd.es/es/documento/pd-00189-2022.pdf,2022-12-13T10:14:05Z
2022-12-12_PS-00290-2022.txt,PS-00290-2022,https://www.aepd.es/es/documento/ps-00290-2022.pdf,2022-12-12T13:20:34Z
2022-12-12_PS-00039-2022.txt,PS-00039-2022,https://www.aepd.es/es/documento/ps-00039-2022.pdf,2022-12-12T12:39:27Z
2022-12-12_PS-00122-2022.txt,PS-00122-2022,https://www.aepd.es/es/documento/ps-00122-2022.pdf,2022-12-12T12:39:09Z
2022-12-12_PS-00296-2022.txt,PS-00296-2022,https://www.aepd.es/es/documento/ps-00296-2022.pdf,2022-12-12T12:38:51Z
2022-12-12_PS-00295-2022.txt,PS-00295-2022,https://www.aepd.es/es/documento/ps-00295-2022.pdf,2022-12-12T12:38:33Z
2022-12-12_PS-00247-2022.txt,PS-00247-2022,https://www.aepd.es/es/documento/ps-00247-2022.pdf,2022-12-12T12:37:58Z
2022-12-12_AI-00091-2022.txt,AI-00091-2022,https://www.aepd.es/es/documento/ai-00091-2022.pdf,2022-12-12T12:37:42Z
